,Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
1218,1219,50,52.0,6240,,Reg,Gtl,BrkSide,1.5Fin,4,5,1947,1950,AsbShng,AsbShng,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Gd,N,672,240,0,912,0.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,0,0,0,0,0,0,,,,0,7,2006,80500.0
1219,1220,160,21.0,1680,,Reg,Gtl,BrDale,2Story,6,5,1971,1971,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,672.0,TA,Y,672,546,0,1218,0.0,0.0,1,1,3,1,TA,Typ,0,,,,,0.0,,,201,0,0,0,0,0,,,,0,4,2006,91500.0
1220,1221,20,66.0,7800,,IR1,Gtl,NAmes,1Story,5,5,1964,1964,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,312.0,LwQ,600.0,0.0,TA,Y,912,0,0,912,0.0,0.0,1,0,2,1,TA,Typ,0,,Attchd,1964.0,Unf,288.0,TA,TA,0,0,0,0,0,0,,,,0,11,2006,115000.0
1221,1222,20,55.0,8250,,Reg,Gtl,Sawyer,1Story,5,5,1968,1968,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,250.0,LwQ,492.0,210.0,Ex,Y,1211,0,0,1211,0.0,0.0,1,0,3,1,TA,Typ,1,TA,Attchd,1968.0,Unf,322.0,TA,TA,0,63,0,0,0,0,,,,0,8,2008,134000.0
1222,1223,50,78.0,10496,,Reg,Gtl,NAmes,1.5Fin,6,6,1949,1950,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,196.0,Unf,0.0,844.0,Ex,Y,1168,678,0,1846,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,1949.0,Unf,315.0,TA,TA,0,0,0,0,0,0,,GdWo,,0,1,2007,143000.0
1223,1224,20,89.0,10680,,Reg,Gtl,NAmes,1Story,5,3,1951,1951,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,756.0,Unf,0.0,1380.0,TA,N,2136,0,0,2136,0.0,0.0,2,0,4,1,TA,Mod,0,,Detchd,1951.0,Unf,528.0,TA,TA,0,30,0,0,0,0,,MnPrv,,0,10,2006,137900.0
1224,1225,60,60.0,15384,,IR1,Gtl,Gilbert,2Story,7,5,2004,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724.0,Unf,0.0,64.0,Ex,Y,788,702,0,1490,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,388.0,TA,TA,100,75,0,0,0,0,,,,0,2,2008,184000.0
1225,1226,80,65.0,10482,,Reg,Gtl,NAmes,SLvl,6,8,1958,1958,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,81.0,Ex,Y,1138,0,0,1138,0.0,1.0,1,0,3,1,TA,Typ,0,,Attchd,1958.0,RFn,264.0,TA,TA,224,0,0,0,0,0,,MnWw,,0,6,2007,145000.0
1226,1227,60,86.0,14598,,IR1,Gtl,Somerst,2Story,6,5,2007,2007,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,894.0,Ex,Y,894,1039,0,1933,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,2007.0,Fin,668.0,TA,TA,100,18,0,0,0,0,,,,0,1,2008,214000.0
1227,1228,20,72.0,8872,,Reg,Gtl,NAmes,1Story,5,8,1965,2008,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,595.0,Unf,0.0,317.0,Ex,Y,912,0,0,912,1.0,0.0,1,0,2,1,Gd,Typ,0,,Detchd,1992.0,Unf,576.0,TA,TA,0,240,0,0,0,0,,,,0,12,2008,147000.0
1228,1229,120,65.0,8769,,Reg,Gtl,NridgHt,1Story,9,5,2008,2008,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,1540.0,Unf,0.0,162.0,Ex,Y,1702,0,0,1702,1.0,0.0,1,1,1,1,Ex,Typ,1,Gd,Attchd,2008.0,Fin,1052.0,TA,TA,0,72,0,0,224,0,,,,0,10,2008,367294.0
1229,1230,80,70.0,7910,,Reg,Gtl,NAmes,SLvl,5,5,1960,1960,BrkFace,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,666.0,Unf,0.0,409.0,Gd,Y,1507,0,0,1507,0.0,0.0,2,0,4,1,TA,Maj1,0,,Basment,1960.0,Unf,404.0,TA,TA,0,0,0,0,0,0,,GdWo,,0,8,2008,127000.0
1230,1231,90,,18890,,IR1,Gtl,Sawyer,1.5Fin,5,5,1977,1977,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,498.0,Rec,211.0,652.0,Ex,Y,1361,1259,0,2620,0.0,0.0,2,2,4,2,TA,Typ,1,TA,BuiltIn,1977.0,RFn,600.0,TA,TA,155,24,145,0,0,0,,,Gar2,8300,8,2007,190000.0
1231,1232,90,70.0,7728,,Reg,Gtl,NAmes,SLvl,5,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,TA,Y,1190,0,0,1190,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1962.0,Unf,540.0,TA,TA,0,18,0,0,0,0,,GdWo,,0,5,2006,132500.0
1232,1233,90,70.0,9842,,Reg,Gtl,NAmes,1Story,4,5,1962,1962,HdBoard,HdBoard,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,TA,Y,1224,0,0,1224,0.0,0.0,2,0,2,2,TA,Typ,0,,CarPort,1962.0,Unf,462.0,TA,TA,0,0,0,0,0,0,,,,0,3,2007,101800.0
1233,1234,20,,12160,,IR1,Gtl,NAmes,1Story,5,5,1959,1959,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,1000.0,Unf,0.0,188.0,Fa,Y,1188,0,0,1188,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1959.0,RFn,531.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,5,2010,142000.0
1234,1235,70,55.0,8525,,Reg,Gtl,SWISU,2Story,5,6,1911,1950,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,Av,Unf,0.0,Unf,0.0,940.0,TA,N,1024,940,0,1964,0.0,0.0,1,1,4,1,TA,Typ,0,,,,,0.0,,,0,192,0,0,0,0,,,,0,11,2008,130000.0
1235,1236,70,96.0,13132,,Reg,Gtl,Crawfor,2Story,5,5,1914,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0.0,747.0,Gd,Y,892,892,0,1784,0.0,0.0,1,1,4,1,TA,Typ,0,,Detchd,1914.0,Unf,180.0,Fa,Fa,203,40,0,0,0,0,,,,0,7,2006,138887.0
1236,1237,160,36.0,2628,,Reg,Gtl,NridgHt,2Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,Ex,Y,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,Typ,0,,BuiltIn,2003.0,RFn,474.0,TA,TA,0,27,0,0,0,0,,,,0,6,2010,175500.0
1237,1238,60,41.0,12393,,IR2,Gtl,CollgCr,2Story,7,5,2004,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,Ex,Y,847,1101,0,1948,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,2004.0,Fin,434.0,TA,TA,100,48,0,0,0,0,,,,0,9,2006,195000.0
1238,1239,20,63.0,13072,,Reg,Gtl,SawyerW,1Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,Ex,Y,1141,0,0,1141,0.0,0.0,1,1,3,1,TA,Typ,0,,Detchd,2005.0,Unf,484.0,TA,TA,0,0,0,0,0,0,,,,0,3,2006,142500.0
1239,1240,20,64.0,9037,,IR1,Gtl,Timber,1Story,8,5,2006,2006,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,Ex,Y,1484,0,0,1484,0.0,0.0,2,0,2,1,Ex,Typ,1,Gd,Attchd,2006.0,RFn,472.0,TA,TA,120,33,0,0,0,0,,,,0,12,2007,265900.0
1240,1241,60,65.0,8158,,Reg,Gtl,CollgCr,2Story,7,5,2003,2003,VinylSd,VinylSd,BrkFace,252.0,Gd,TA,PConc,Gd,TA,No,GLQ,550.0,Unf,0.0,334.0,Ex,Y,884,884,0,1768,1.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2003.0,RFn,543.0,TA,TA,0,63,0,0,0,0,,,,0,7,2008,224900.0
1241,1242,20,83.0,9849,,Reg,Gtl,Somerst,1Story,7,6,2007,2007,VinylSd,VinylSd,Stone,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1689.0,Ex,Y,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,Typ,0,,Attchd,2007.0,RFn,954.0,TA,TA,0,56,0,0,0,0,,,,0,6,2007,248328.0
1242,1243,85,85.0,10625,,Reg,Gtl,NWAmes,SFoyer,7,6,1974,1974,Plywood,Plywood,BrkFace,81.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,885.0,LwQ,168.0,0.0,TA,Y,1173,0,0,1173,1.0,0.0,2,0,3,1,Gd,Typ,2,TA,Attchd,1974.0,RFn,528.0,TA,TA,0,120,0,0,0,0,,MnPrv,,0,1,2010,170000.0
1243,1244,20,107.0,13891,,Reg,Gtl,NridgHt,1Story,10,5,2006,2006,VinylSd,VinylSd,,,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,Ex,Y,2076,0,0,2076,1.0,0.0,2,1,2,1,Ex,Typ,1,Gd,Attchd,2006.0,Fin,850.0,TA,TA,216,229,0,0,0,0,,,,0,9,2006,465000.0
1244,1245,70,,11435,,IR1,Mod,Crawfor,2Story,8,7,1929,1950,BrkFace,Stucco,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,792.0,Fa,Y,792,725,0,1517,0.0,0.0,1,0,3,1,Gd,Typ,2,Gd,Detchd,1931.0,Unf,400.0,TA,TA,0,0,0,0,0,0,,,,0,6,2006,230000.0
1245,1246,80,78.0,12090,,Reg,Gtl,NWAmes,SLvl,6,7,1984,2003,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,Ex,Y,1140,728,0,1868,0.0,0.0,3,1,3,1,TA,Typ,1,TA,BuiltIn,1984.0,Fin,477.0,TA,TA,268,112,0,0,147,0,,,,0,1,2007,178000.0
1246,1247,60,65.0,8125,,Reg,Gtl,Somerst,2Story,7,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,756.0,Ex,Y,756,797,0,1553,0.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2005.0,RFn,615.0,TA,TA,0,45,0,0,0,0,,,,0,3,2006,186500.0
1247,1248,80,,12328,,IR1,Gtl,Mitchel,SLvl,6,5,1976,1976,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,TA,Y,1034,0,0,1034,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1976.0,Unf,888.0,TA,TA,0,0,0,0,0,0,,,,0,5,2010,169900.0
1248,1249,75,60.0,9600,Grvl,Reg,Gtl,OldTown,2.5Unf,6,5,1917,1950,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,319.0,Unf,0.0,416.0,Fa,N,1134,924,0,2058,0.0,0.0,1,1,3,1,TA,Typ,1,Gd,Detchd,1950.0,Unf,396.0,Fa,Fa,0,0,259,0,0,0,,,,0,4,2008,129500.0
1249,1250,20,60.0,7200,,Reg,Gtl,NAmes,1Story,5,7,1950,1950,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,534.0,Rec,96.0,246.0,TA,Y,988,0,0,988,0.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1950.0,Unf,276.0,TA,TA,0,80,0,0,0,0,,,,0,5,2007,119000.0
1250,1251,20,93.0,11160,,Reg,Gtl,NAmes,1Story,7,5,1968,1968,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,1065.0,Unf,0.0,1045.0,Ex,Y,2110,0,0,2110,1.0,0.0,2,1,3,1,Ex,Typ,2,TA,Attchd,1968.0,Fin,522.0,TA,TA,0,0,0,0,0,0,,,,0,4,2010,244000.0
1251,1252,120,,3136,,IR1,Gtl,NridgHt,1Story,7,5,2003,2003,VinylSd,Wd Shng,Stone,163.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1405.0,Ex,Y,1405,0,0,1405,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,2003.0,RFn,478.0,TA,TA,148,36,0,0,0,0,,,,0,3,2006,171750.0
1252,1253,20,62.0,9858,,Reg,Gtl,Mitchel,1Story,5,6,1968,1968,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,510.0,Unf,0.0,354.0,TA,Y,874,0,0,874,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1968.0,RFn,288.0,TA,TA,33,0,0,0,0,0,,GdWo,Shed,600,11,2009,130000.0
1253,1254,60,,17542,,IR1,Gtl,Veenker,2Story,7,7,1974,2003,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,Gd,LwQ,125.0,ALQ,1031.0,36.0,TA,Y,1516,651,0,2167,1.0,0.0,2,1,3,1,Gd,Typ,2,Gd,Attchd,1974.0,RFn,518.0,TA,TA,220,47,0,0,0,0,,MnPrv,,0,7,2007,294000.0
1254,1255,60,60.0,6931,,Reg,Gtl,Edwards,2Story,7,5,2003,2004,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,746.0,Ex,Y,760,896,0,1656,0.0,0.0,2,1,3,1,Gd,Typ,1,Gd,BuiltIn,2003.0,Fin,397.0,TA,TA,178,128,0,0,0,0,,,,0,7,2008,165400.0
1255,1256,50,52.0,6240,,Reg,Gtl,BrkSide,1.5Fin,6,6,1931,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,LwQ,425.0,Unf,0.0,459.0,TA,Y,959,408,0,1367,0.0,0.0,1,0,3,1,TA,Typ,1,Gd,Detchd,1978.0,Unf,560.0,TA,TA,0,0,0,0,120,0,,,,0,11,2007,127500.0
1256,1257,20,91.0,14303,,IR1,Gtl,NoRidge,1Story,8,5,1994,1994,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,0.0,672.0,Ex,Y,1987,0,0,1987,1.0,0.0,2,0,2,1,Gd,Typ,1,TA,Attchd,1994.0,Fin,691.0,TA,TA,262,36,0,0,0,0,,,,0,8,2008,301500.0
1257,1258,30,56.0,4060,,Reg,Gtl,Edwards,1Story,5,8,1922,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,864.0,Ex,Y,864,0,0,864,0.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,0,96,0,0,0,0,,,,0,7,2009,99900.0
1258,1259,80,59.0,9587,,IR1,Gtl,Gilbert,SLvl,7,5,2005,2005,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,655.0,Unf,0.0,201.0,Ex,Y,1166,0,0,1166,1.0,0.0,2,0,2,1,Gd,Typ,0,,Attchd,2005.0,Fin,400.0,TA,TA,212,0,0,0,0,0,,,,0,7,2008,190000.0
1259,1260,20,65.0,9750,,Reg,Gtl,NAmes,1Story,6,8,1969,1969,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,602.0,LwQ,438.0,14.0,Gd,Y,1054,0,0,1054,1.0,0.0,1,1,3,1,TA,Typ,0,,Attchd,1969.0,Unf,460.0,TA,TA,180,0,0,0,80,0,,,,0,7,2008,151000.0
1260,1261,60,,24682,,IR3,Gtl,Gilbert,2Story,6,5,1999,1999,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,841.0,Ex,Y,892,783,0,1675,0.0,0.0,2,1,3,1,TA,Typ,1,TA,BuiltIn,1999.0,Fin,502.0,TA,TA,0,103,0,0,0,0,,,,0,6,2009,181000.0
1261,1262,20,80.0,9600,,Reg,Gtl,NAmes,1Story,5,6,1956,1956,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,Gd,Y,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,Typ,0,,Attchd,1956.0,Unf,338.0,TA,TA,0,0,0,0,0,0,,,,0,6,2009,128900.0
1262,1263,50,,11250,,Reg,Gtl,ClearCr,1.5Fin,4,5,1957,1989,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,1104.0,Ex,Y,1104,684,0,1788,1.0,0.0,1,0,5,1,TA,Min2,2,TA,Attchd,1957.0,Unf,304.0,TA,TA,120,0,0,0,0,0,,,,0,11,2009,161500.0
1263,1264,70,60.0,13515,Pave,Reg,Gtl,BrkSide,2Story,6,6,1919,1950,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,764.0,Ex,Y,1060,764,0,1824,0.0,0.0,1,0,3,1,TA,Typ,1,Gd,Detchd,1940.0,Unf,520.0,TA,TA,0,0,126,0,0,0,,GdPrv,,0,7,2007,180500.0
1264,1265,120,34.0,4060,,Reg,Gtl,NAmes,1Story,6,5,1998,1999,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,266.0,Unf,0.0,1139.0,Ex,Y,1337,0,0,1337,1.0,0.0,2,0,2,1,Gd,Typ,0,,Attchd,1998.0,Fin,511.0,TA,TA,144,68,0,0,0,0,,,,0,8,2008,181000.0
1265,1266,160,35.0,3735,,Reg,Gtl,Somerst,2Story,7,5,1999,1999,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,450.0,Unf,0.0,241.0,Ex,Y,713,739,0,1452,1.0,0.0,2,1,3,1,Gd,Typ,0,,Detchd,1999.0,Unf,506.0,TA,TA,0,34,0,0,0,0,,,,0,3,2006,183900.0
1266,1267,190,60.0,10120,,IR1,Gtl,OldTown,2.5Unf,7,4,1910,1950,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,925.0,TA,N,964,925,0,1889,0.0,0.0,1,1,4,2,TA,Typ,1,Gd,Detchd,1960.0,Unf,308.0,TA,TA,0,0,264,0,0,0,,MnPrv,,0,1,2007,122000.0
1267,1268,20,89.0,13214,,IR1,Gtl,Timber,1Story,9,5,2008,2009,Stucco,CmentBd,None,0.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2002.0,Ex,Y,2018,0,0,2018,0.0,0.0,2,0,3,1,Ex,Typ,1,Gd,Attchd,2009.0,Fin,746.0,TA,TA,144,76,0,0,0,0,,,,0,5,2010,378500.0
1268,1269,50,,14100,,IR1,Mod,Crawfor,1.5Fin,8,9,1935,1997,Stucco,Stucco,BrkFace,632.0,TA,Gd,CBlock,TA,TA,Mn,Rec,192.0,Unf,0.0,536.0,Ex,Y,1968,1479,0,3447,0.0,0.0,3,1,4,1,Gd,Typ,2,Gd,BuiltIn,1982.0,Unf,1014.0,TA,TA,314,12,0,0,0,0,,GdWo,,0,5,2008,381000.0
1269,1270,50,78.0,11344,,Reg,Gtl,NAmes,1.5Fin,5,5,1958,1958,MetalSd,MetalSd,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,BLQ,460.0,Unf,0.0,414.0,TA,Y,874,650,0,1524,0.0,0.0,1,1,3,1,TA,Typ,0,,Attchd,1958.0,Unf,315.0,TA,TA,0,0,0,0,0,0,,GdWo,,0,7,2007,144000.0
1270,1271,40,,23595,,Reg,Sev,ClearCr,1Story,7,6,1979,1979,Plywood,Plywood,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1258.0,Unf,0.0,74.0,TA,Y,1332,192,0,1524,2.0,0.0,0,1,0,1,Gd,Typ,1,TA,Attchd,1979.0,Fin,586.0,TA,TA,268,0,0,0,0,0,,,,0,4,2010,260000.0
1271,1272,20,,9156,,IR1,Gtl,NWAmes,1Story,6,7,1968,1968,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1489.0,Gd,Y,1489,0,0,1489,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,1968.0,RFn,462.0,TA,TA,0,0,0,0,0,0,,,,0,8,2009,185750.0
1272,1273,20,,13526,,IR1,Gtl,Sawyer,1Story,5,6,1965,1965,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,TA,Y,935,0,0,935,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1965.0,Unf,288.0,TA,TA,180,0,0,0,0,0,,MnPrv,,0,11,2006,137000.0
1273,1274,80,124.0,11512,,IR1,Gtl,Edwards,SLvl,6,7,1959,2006,Plywood,Plywood,BrkFace,84.0,TA,TA,CBlock,TA,TA,Av,ALQ,719.0,Unf,0.0,300.0,Gd,Y,1357,0,0,1357,1.0,0.0,1,0,2,1,Ex,Typ,1,Gd,Basment,1959.0,RFn,312.0,TA,TA,0,0,0,0,163,0,,GdPrv,,0,5,2008,177000.0
1274,1275,50,53.0,5362,,Reg,Gtl,Crawfor,1.5Fin,5,6,1910,2003,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,661.0,Ex,Y,661,589,0,1250,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Detchd,1985.0,Unf,552.0,TA,TA,242,0,81,0,0,0,,,,0,11,2007,139000.0
1275,1276,90,95.0,11345,,Reg,Gtl,NAmes,2Story,5,5,1948,1950,AsbShng,AsbShng,Stone,567.0,TA,TA,CBlock,TA,TA,No,Rec,220.0,Unf,0.0,708.0,Gd,Y,928,992,0,1920,0.0,0.0,2,0,4,2,TA,Typ,0,,Detchd,1948.0,Unf,400.0,TA,Fa,0,0,0,0,0,0,,,,0,7,2007,137000.0
1276,1277,60,,12936,,IR1,Gtl,NWAmes,2Story,6,6,1972,1972,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,Gd,No,BLQ,593.0,Unf,0.0,130.0,TA,Y,735,660,0,1395,0.0,1.0,1,1,3,1,TA,Typ,1,TA,Attchd,1972.0,Unf,497.0,TA,TA,294,116,0,0,0,0,,,,0,12,2009,162000.0
1277,1278,80,,17871,,IR1,Gtl,NWAmes,SLvl,6,5,1967,1976,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,Gd,TA,Av,ALQ,528.0,Unf,0.0,1152.0,Fa,Y,1724,0,0,1724,1.0,0.0,1,1,3,1,TA,Typ,1,Gd,Attchd,1967.0,RFn,480.0,TA,TA,0,0,0,0,0,0,,,,0,6,2009,197900.0
1278,1279,60,75.0,9473,,Reg,Gtl,CollgCr,2Story,8,5,2002,2002,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,804.0,Unf,0.0,324.0,Ex,Y,1128,903,0,2031,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,577.0,TA,TA,0,211,0,0,0,0,,,,0,3,2008,237000.0
1279,1280,50,60.0,7500,,Reg,Gtl,IDOTRR,1.5Fin,4,4,1920,1950,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,698.0,TA,Y,698,430,0,1128,0.0,0.0,1,0,2,1,TA,Typ,0,,Detchd,1980.0,RFn,528.0,TA,TA,30,0,164,0,0,0,,,,0,4,2010,68400.0
1280,1281,20,67.0,9808,,IR1,Gtl,CollgCr,1Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,788.0,Unf,0.0,785.0,Ex,Y,1573,0,0,1573,1.0,0.0,2,0,3,1,Gd,Typ,0,,Attchd,2002.0,RFn,544.0,TA,TA,0,72,0,0,0,0,,,,0,3,2009,227000.0
1281,1282,20,50.0,8049,,IR1,Gtl,Timber,1Story,7,5,1990,1990,HdBoard,HdBoard,BrkFace,54.0,TA,TA,CBlock,Gd,TA,No,ALQ,1053.0,Unf,0.0,256.0,TA,Y,1339,0,0,1339,1.0,0.0,2,0,2,1,TA,Typ,1,TA,Attchd,1990.0,Fin,484.0,Gd,Gd,0,58,0,0,90,0,,,,0,7,2006,180000.0
1282,1283,20,61.0,8800,,IR1,Gtl,CollgCr,1Story,5,7,1977,2008,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,364.0,TA,Y,1040,0,0,1040,0.0,0.0,2,0,3,1,Gd,Typ,0,,Detchd,1977.0,Unf,484.0,TA,TA,0,0,0,0,288,0,,,,0,9,2009,150500.0
1283,1284,90,94.0,9400,,Reg,Gtl,Mitchel,2Story,6,5,1971,1971,MetalSd,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,912.0,TA,Y,912,912,0,1824,0.0,0.0,2,2,4,2,TA,Typ,0,,,,,0.0,,,128,0,0,0,0,0,,,,0,4,2010,139000.0
1284,1285,50,50.0,9638,,Reg,Gtl,SWISU,1.5Fin,6,7,1919,1990,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,Ex,Y,1699,748,0,2447,0.0,0.0,2,0,4,1,Gd,Min2,1,Gd,Detchd,1969.0,Unf,336.0,TA,TA,272,0,42,0,116,0,,,,0,3,2010,169000.0
