Id,MSSubClass,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,GarageFinish,GarageCars,GarageArea,EnclosedPorch,YrSold,SalePrice
1424,80,Edwards,6,7,1966,1966,Gd,Gd,697,1575,2201,2,1,Gd,Unf,2,432,0,2006,274970
1425,20,NAmes,5,5,1958,1983,TA,TA,1024,1344,1344,1,1,TA,Unf,1,484,0,2007,144000
1426,20,NAmes,6,6,1959,1959,Gd,TA,1252,1252,1252,1,1,Gd,Unf,2,528,0,2008,142000
1427,60,NoRidge,7,5,1994,1994,Gd,Gd,1223,1223,2127,2,1,Gd,RFn,2,525,0,2008,271000
1428,50,NAmes,5,6,1945,1950,TA,TA,913,1048,1558,1,1,TA,Unf,1,288,0,2008,140000
1429,30,OldTown,5,7,1940,1992,TA,TA,788,804,804,1,1,Gd,Unf,1,240,154,2010,119000
1430,20,NWAmes,6,7,1981,1981,Gd,Gd,1440,1440,1440,2,1,Gd,Fin,2,467,99,2007,182900
1431,60,Gilbert,5,5,2005,2005,Gd,Gd,732,734,1838,2,1,TA,Fin,2,372,0,2006,192140
1432,120,NPkVill,6,6,1976,1976,TA,Gd,958,958,958,2,1,TA,RFn,2,440,0,2009,143750
1433,30,OldTown,4,6,1927,2007,TA,TA,656,968,968,2,1,TA,Unf,1,216,0,2007,64500
1434,60,Gilbert,6,5,2000,2000,TA,Gd,936,962,1792,2,1,TA,Fin,2,451,0,2008,186500
1435,20,Mitchel,5,5,1977,1977,TA,TA,1126,1126,1126,2,1,TA,RFn,2,484,0,2006,160000
1436,20,NAmes,6,9,1962,2005,Gd,TA,1319,1537,1537,1,1,Gd,RFn,2,462,0,2008,174000
1437,20,NAmes,4,6,1971,1971,TA,TA,864,864,864,1,1,TA,Unf,2,528,0,2007,120500
1438,20,NridgHt,8,5,2008,2008,Ex,Ex,1932,1932,1932,2,1,Ex,Fin,3,774,0,2008,394617
1439,20,OldTown,6,7,1957,1996,TA,TA,912,1236,1236,1,1,TA,Unf,2,923,158,2010,149700
1440,60,NWAmes,7,6,1979,1979,TA,TA,539,1040,1725,2,1,TA,RFn,2,550,216,2007,197000
1441,70,Crawfor,6,7,1922,1994,TA,Ex,588,1423,2555,2,1,TA,Fin,2,672,0,2008,191000
1442,120,CollgCr,6,5,2004,2004,Gd,Gd,848,848,848,1,1,Gd,RFn,2,420,0,2008,149300
1443,60,Somerst,10,5,2008,2008,Ex,Ex,1017,1026,2007,2,1,Ex,Fin,3,812,0,2009,310000
1444,30,BrkSide,6,6,1916,1950,TA,TA,952,952,952,1,1,Fa,Unf,1,192,0,2009,121000
1445,20,CollgCr,7,5,2004,2004,Gd,Gd,1422,1422,1422,2,1,Gd,RFn,2,626,0,2007,179600
1446,85,Sawyer,6,5,1966,1966,TA,TA,814,913,913,1,1,TA,Unf,1,240,252,2007,129000
1447,20,Mitchel,5,7,1962,1962,TA,TA,1188,1188,1188,1,1,TA,Unf,1,312,0,2010,157900
1448,60,CollgCr,8,5,1995,1996,Gd,Gd,1220,1220,2090,2,1,Gd,RFn,2,556,0,2007,240000
1449,50,Edwards,4,7,1910,2000,TA,Fa,560,796,1346,1,1,TA,Unf,1,384,0,2007,112000
1450,180,MeadowV,5,7,1970,1970,TA,Gd,630,630,630,1,1,Ex,NA,0,0,0,2006,92000
1451,90,NAmes,5,5,1974,1974,TA,Gd,896,896,1792,2,2,TA,NA,0,0,0,2009,136000
1452,20,Somerst,8,5,2008,2009,Gd,Gd,1573,1578,1578,2,1,Ex,Fin,3,840,0,2009,287090
1453,180,Edwards,5,5,2005,2005,TA,Gd,547,1072,1072,1,1,TA,Fin,2,525,0,2006,145000
1454,20,Mitchel,5,5,2006,2006,TA,Gd,1140,1140,1140,1,1,TA,NA,0,0,0,2006,84500
1455,20,Somerst,7,5,2004,2005,Gd,Gd,1221,1221,1221,2,1,Gd,RFn,2,400,0,2009,185000
1456,60,Gilbert,6,5,1999,2000,TA,Gd,953,953,1647,2,1,TA,RFn,2,460,0,2007,175000
1457,20,NWAmes,6,6,1978,1988,TA,Gd,1542,2073,2073,2,1,TA,Unf,2,500,0,2010,210000
1458,70,Crawfor,7,9,1941,2006,Ex,TA,1152,1188,2340,2,1,Gd,RFn,1,252,0,2010,266500
1459,20,NAmes,5,6,1950,1996,TA,TA,1078,1078,1078,1,1,Gd,Unf,1,240,112,2010,142125
1460,20,Edwards,5,6,1965,1965,Gd,TA,1256,1256,1256,1,1,TA,Fin,1,276,0,2008,147500
